,gift_id,gift_type,gift_category,gift_cluster,lsg_1,lsg_2,lsg_3,lsg_4,lsg_5,lsg_6,is_discounted,price
2914,8829,1008,822,0,7359,2440,5879,591,1,363,0,607.0
2915,8850,1008,822,0,7359,2440,5879,591,1,363,0,548.75
2916,8487,1008,822,0,7479,2439,5745,1912,1,150,0,883.64
2917,10509,1008,848,0,7352,2365,3229,1103,1,1351,0,994.3
2918,10512,1008,848,0,7352,2365,3229,1103,1,1351,0,1184.33
2919,3665,1008,810,0,4009,2376,1545,1626,1,1833,0,1147.79
2920,7910,1008,822,0,8604,915,7114,406,1,1144,0,1278.43
2921,7885,1008,822,0,8604,915,7114,1520,1,1144,0,1385.56
2922,7927,1008,822,0,8604,915,7114,1520,1,1144,0,1326.04
2923,4258,1008,822,0,7603,2382,5873,1423,1,1685,0,1511.84
2924,18927,1008,822,0,7354,2368,1542,1626,1,1833,0,1122.43
2925,1764,1008,848,0,7363,2480,3336,1645,1,1866,0,813.27
2926,1755,1008,848,0,7363,2480,3336,1645,1,1866,0,723.73
2927,9967,1008,417,0,4008,2371,1544,406,1,1685,0,1124.75
2928,8621,1008,822,0,3435,2477,750,1912,1,1608,1,473.87
2929,16968,1008,822,0,7357,2378,6555,1570,1,1808,0,1206.3
2930,16964,1008,822,0,7357,2378,6555,1570,1,1808,0,1203.52
2931,6214,1008,822,0,4280,2479,1869,406,1,363,0,1710.26
2932,13385,1008,806,0,8231,2367,6561,1912,1,994,1,443.5
2933,13379,1008,806,0,8231,2367,6561,710,1,994,0,1154.31
2934,22209,1008,848,0,8226,1002,6562,516,1,685,0,1843.99
2935,3298,1008,810,0,8227,2373,6556,710,1,1006,0,734.76
2936,3307,1008,810,0,8227,2373,6556,1570,1,1006,0,769.66
2937,364,1008,822,0,8256,2396,6601,406,1,150,0,1637.11
2938,6732,1008,417,0,4007,2370,1543,406,1,1685,0,1013.89
2939,14848,1008,822,0,7353,2366,6560,1912,1,719,0,1087.53
2940,3609,1008,848,0,7350,2189,5378,406,1,150,0,790.19
2941,1866,1008,822,0,8230,2372,6559,794,1,1007,0,1136.89
2942,11658,1008,417,0,4006,2381,1541,406,1,1685,0,979.08
2943,1864,1008,822,0,8230,2372,6559,1570,1,1007,0,1075.24
2944,1899,1008,822,0,8230,2372,6559,1570,1,1007,0,1110.49
2945,24134,1008,810,0,7358,2438,3987,829,1,1171,0,296.78
2946,24139,1008,810,0,7358,2438,3987,829,1,1171,0,295.67
2947,9857,1008,848,0,7361,2476,7238,1395,1,1660,0,201.34
2948,14571,1008,810,0,5902,2443,3988,406,1,150,0,295.19
2949,17110,1008,822,0,8195,1663,6500,406,1,363,0,854.25
2950,17114,1008,822,0,8195,1663,6500,406,1,363,0,838.98
2951,7321,1008,822,0,7351,2364,6553,515,1,674,0,1261.09
2952,3658,1008,810,0,4009,2376,1545,1626,1,1833,0,1092.75
2953,7936,1008,822,0,8604,915,7114,406,1,1144,0,1373.79
2954,7961,1008,822,0,8604,915,7114,406,1,1144,0,1531.57
2955,7914,1008,822,0,8604,915,7114,1520,1,1144,0,1515.49
2956,7960,1008,822,0,8604,915,7114,817,1,1144,0,1332.76
2957,7941,1008,822,0,8604,915,7114,1520,1,1144,0,1401.62
2958,7907,1008,822,0,8604,915,7114,1520,1,1144,0,1436.1
2959,18926,1008,822,0,7354,2368,1542,1626,1,1833,0,1153.95
2960,1758,1008,848,0,7363,2480,3336,1645,1,1866,0,758.96
2961,1761,1008,848,0,7363,2480,3336,1645,1,1866,0,798.86
2962,1754,1008,848,0,7363,2480,3336,1645,1,1866,0,832.26
2963,9959,1008,417,0,4008,2371,1544,406,1,1685,0,990.63
2964,8618,1008,822,0,3435,2477,750,1363,1,1608,0,1217.01
2965,2601,1008,848,0,4149,2457,1741,406,1,150,0,676.42
2966,22205,1008,848,0,8226,1002,6562,1912,1,685,0,1914.84
2967,3295,1008,810,0,8227,2373,6556,710,1,1006,0,694.02
2968,9805,1008,810,0,7702,2380,6012,710,1,995,0,718.23
2969,9803,1008,810,0,7702,2380,6012,406,1,995,0,815.79
2970,6728,1008,417,0,4007,2370,1543,406,1,1685,0,1218.82
2971,14850,1008,822,0,7353,2366,6560,523,1,719,0,1125.91
2972,3602,1008,848,0,7350,2189,5378,406,1,150,0,728.34
2973,3600,1008,848,0,7350,2189,5378,1912,1,150,0,790.38
2974,11635,1008,417,0,4006,2381,1541,406,1,1685,0,1062.63
2975,1898,1008,822,0,8230,2372,6559,794,1,1007,0,1001.5
2976,11638,1008,417,0,4006,2381,1541,406,1,1685,0,875.81
2977,24141,1008,810,0,7358,2438,3987,829,1,1171,0,298.47
2978,23135,1008,417,0,7673,2442,5980,1570,1,1808,0,487.27
2979,24450,1008,822,0,8738,2483,7284,794,1,1126,0,1616.77
2980,7900,1008,822,0,8604,915,7114,817,1,1144,0,1526.75
2981,7901,1008,822,0,8604,915,7114,406,1,1144,0,1370.27
2982,18925,1008,822,0,7354,2368,1542,1626,1,1833,0,1209.67
2983,20512,1008,417,0,3819,2379,1255,617,1,924,0,880.43
2984,9951,1008,417,0,4008,2371,1544,1423,1,1685,0,1152.81
2985,10971,1008,806,0,7365,2482,7129,591,1,933,0,1074.23
2986,10988,1008,806,0,7365,2482,7129,406,1,933,0,947.07
2987,4975,1008,822,0,8228,2363,6558,710,1,994,0,1983.24
2988,4981,1008,822,0,8228,2363,6558,1912,1,994,1,768.82
2989,23886,1008,417,0,3813,2484,1249,406,1,150,0,1139.23
2990,13371,1008,806,0,8231,2367,6561,1912,1,994,0,1269.33
2991,3312,1008,810,0,8227,2373,6556,1570,1,1006,0,849.53
2992,14860,1008,822,0,7353,2366,6560,523,1,719,0,1150.55
2993,3606,1008,848,0,7350,2189,5378,406,1,150,0,704.52
2994,11645,1008,417,0,4006,2381,1541,406,1,1685,0,895.84
2995,1885,1008,822,0,8230,2372,6559,710,1,1007,0,1169.57
2996,1867,1008,822,0,8230,2372,6559,710,1,1007,0,1029.4
2997,23136,1008,417,0,7673,2442,5980,1570,1,1808,0,463.74
2998,23126,1008,417,0,7673,2442,5980,1570,1,1808,0,437.67
2999,8842,1008,822,0,7359,2440,5879,591,1,363,0,549.53
3000,8849,1008,822,0,7359,2440,5879,406,1,363,0,506.37
3001,8848,1008,822,0,7359,2440,5879,406,1,363,0,528.06
3002,9291,1008,806,0,6824,2188,5379,406,1,150,0,507.2
3003,17097,1008,822,0,8195,1663,6500,591,1,363,0,762.93
3004,12855,1008,822,0,7364,2481,6616,406,1,642,0,1210.84
3005,7323,1008,822,0,7351,2364,6553,515,1,674,0,1249.19
3006,7315,1008,822,0,7351,2364,6553,1912,1,674,0,1150.33
3007,10515,1008,848,0,7352,2365,3229,1103,1,1351,0,1007.9
3008,3661,1008,810,0,4009,2376,1545,1626,1,1833,0,1025.08
3009,3663,1008,810,0,4009,2376,1545,1626,1,1833,0,1003.5
3010,7902,1008,822,0,8604,915,7114,1520,1,1144,0,1527.84
3011,7917,1008,822,0,8604,915,7114,817,1,1144,0,1471.35
3012,7933,1008,822,0,8604,915,7114,1520,1,1144,0,1331.08
3013,7929,1008,822,0,8604,915,7114,406,1,1144,0,1339.1
3014,17255,1008,822,0,6823,2362,5377,406,1,150,0,1165.42
3015,17245,1008,822,0,6823,2362,5377,406,1,150,0,1215.89
3016,4276,1008,822,0,7603,2382,5873,406,1,1685,0,1558.4
3017,9956,1008,417,0,4008,2371,1544,406,1,1685,0,992.17
3018,6203,1008,822,0,4280,2479,1869,406,1,363,0,1578.49
3019,6213,1008,822,0,4280,2479,1869,591,1,363,0,1837.48
3020,6219,1008,822,0,4280,2479,1869,591,1,363,0,1737.88
3021,4970,1008,822,0,8228,2363,6558,710,1,994,0,1987.7
3022,3290,1008,810,0,8227,2373,6556,1570,1,1006,0,849.75
3023,9818,1008,810,0,7702,2380,6012,406,1,995,0,690.19
3024,6730,1008,417,0,4007,2370,1543,1423,1,1685,0,1169.94
3025,1869,1008,822,0,8230,2372,6559,1570,1,1007,0,1180.89
3026,1868,1008,822,0,8230,2372,6559,1570,1,1007,0,1175.33
3027,11660,1008,417,0,4006,2381,1541,1912,1,1685,1,382.17
3028,1883,1008,822,0,8230,2372,6559,794,1,1007,0,1065.11
3029,22403,173,183,0,3836,5444,1267,1912,9,1899,0,137.96
3030,8846,1008,822,0,7359,2440,5879,591,1,363,0,551.56
3031,9293,1008,806,0,6824,2188,5379,406,1,150,0,543.47
3032,12853,1008,822,0,7364,2481,6616,406,1,642,0,1127.46
3033,24452,1008,822,0,8738,2483,7284,794,1,1126,0,1763.51
3034,24447,1008,822,0,8738,2483,7284,794,1,1126,0,1826.11
3035,3669,1008,810,0,4009,2376,1545,1626,1,1833,0,1029.99
3036,7908,1008,822,0,8604,915,7114,817,1,1144,0,1378.18
3037,7937,1008,822,0,8604,915,7114,406,1,1144,0,1541.48
3038,7958,1008,822,0,8604,915,7114,817,1,1144,0,1498.68
3039,17256,1008,822,0,6823,2362,5377,406,1,150,0,1167.12
3040,4261,1008,822,0,7603,2382,5873,1423,1,1685,0,1461.08
3041,18930,1008,822,0,7354,2368,1542,1626,1,1833,0,1382.49
3042,18932,1008,822,0,7354,2368,1542,1626,1,1833,0,1366.0
3043,8613,1008,822,0,3435,2477,750,1363,1,1608,0,996.96
3044,8608,1008,822,0,3435,2477,750,1912,1,1608,0,1052.82
3045,8619,1008,822,0,3435,2477,750,1363,1,1608,0,1107.23
3046,16972,1008,822,0,7357,2378,6555,1570,1,1808,0,1368.3
3047,16962,1008,822,0,7357,2378,6555,1570,1,1808,0,1241.14
3048,10963,1008,806,0,7365,2482,7129,591,1,933,0,1047.8
3049,10969,1008,806,0,7365,2482,7129,591,1,933,0,1145.32
3050,3308,1008,810,0,8227,2373,6556,710,1,1006,0,793.28
3051,3301,1008,810,0,8227,2373,6556,710,1,1006,0,845.88
3052,356,1008,822,0,8256,2396,6601,406,1,150,0,1893.08
3053,6718,1008,417,0,4007,2370,1543,1912,1,1685,0,998.74
3054,14854,1008,822,0,7353,2366,6560,523,1,719,0,1171.05
3055,11636,1008,417,0,4006,2381,1541,1423,1,1685,0,920.23
3056,11641,1008,417,0,4006,2381,1541,406,1,1685,0,1072.97
3057,1874,1008,822,0,8230,2372,6559,1570,1,1007,0,1034.98
3058,11650,1008,417,0,4006,2381,1541,1423,1,1685,0,980.05
3059,8833,1008,822,0,7359,2440,5879,406,1,363,0,494.54
3060,8498,1008,822,0,7479,2439,5745,406,1,150,0,993.25
3061,17109,1008,822,0,8195,1663,6500,591,1,363,0,844.91
3062,12847,1008,822,0,7364,2481,6616,406,1,642,0,1244.72
3063,7947,1008,822,0,8604,915,7114,406,1,1144,0,1453.97
3064,7943,1008,822,0,8604,915,7114,817,1,1144,0,1416.47
3065,7911,1008,822,0,8604,915,7114,1520,1,1144,0,1424.15
3066,7918,1008,822,0,8604,915,7114,817,1,1144,0,1311.47
3067,7906,1008,822,0,8604,915,7114,817,1,1144,0,1534.54
3068,7957,1008,822,0,8604,915,7114,1520,1,1144,0,1248.64
3069,1495,1008,810,0,7701,2375,6011,1626,1,1833,0,935.65
3070,4274,1008,822,0,7603,2382,5873,406,1,1685,0,1688.9
3071,18931,1008,822,0,7354,2368,1542,1626,1,1833,0,1284.78
3072,18936,1008,822,0,7354,2368,1542,1626,1,1833,0,1322.03
3073,1767,1008,848,0,7363,2480,3336,1912,1,1866,1,295.39
3074,20508,1008,417,0,3819,2379,1255,1912,1,924,0,906.66
3075,9946,1008,417,0,4008,2371,1544,1423,1,1685,0,956.32
3076,16971,1008,822,0,7357,2378,6555,1570,1,1808,0,1413.62
3077,16963,1008,822,0,7357,2378,6555,1570,1,1808,0,1188.86
3078,6211,1008,822,0,4280,2479,1869,591,1,363,0,1930.74
3079,10968,1008,806,0,7365,2482,7129,591,1,933,0,1108.97
3080,10962,1008,806,0,7365,2482,7129,1912,1,933,0,1119.59
3081,13383,1008,806,0,8231,2367,6561,710,1,994,0,1306.93
3082,2603,1008,848,0,4149,2457,1741,406,1,150,0,787.89
3083,9825,1008,810,0,7702,2380,6012,710,1,995,0,730.42
3084,367,1008,822,0,8256,2396,6601,1912,1,150,1,513.11
3085,358,1008,822,0,8256,2396,6601,406,1,150,0,1761.76
3086,6727,1008,417,0,4007,2370,1543,406,1,1685,0,1207.8
3087,3605,1008,848,0,7350,2189,5378,406,1,150,0,721.45
3088,11654,1008,417,0,4006,2381,1541,1423,1,1685,0,919.19
3089,1890,1008,822,0,8230,2372,6559,1570,1,1007,0,1115.21
3090,1870,1008,822,0,8230,2372,6559,794,1,1007,0,1052.55
3091,24144,1008,810,0,7358,2438,3987,829,1,1171,0,290.14
3092,24129,1008,810,0,7358,2438,3987,589,1,1171,0,281.19
3093,24122,1008,810,0,7358,2438,3987,589,1,1171,0,272.02
3094,24127,1008,810,0,7358,2438,3987,589,1,1171,0,258.41
3095,8840,1008,822,0,7359,2440,5879,406,1,363,0,554.39
3096,8495,1008,822,0,7479,2439,5745,406,1,150,0,995.45
3097,17107,1008,822,0,8195,1663,6500,406,1,363,0,747.23
3098,17115,1008,822,0,8195,1663,6500,406,1,363,0,794.69
3099,12848,1008,822,0,7364,2481,6616,406,1,642,0,1166.22
3100,10517,1008,848,0,7352,2365,3229,1103,1,1351,0,1148.23
3101,10510,1008,848,0,7352,2365,3229,1103,1,1351,0,1012.1
3102,3659,1008,810,0,4009,2376,1545,1626,1,1833,0,1025.27
3103,7940,1008,822,0,8604,915,7114,1520,1,1144,0,1347.5
3104,7928,1008,822,0,8604,915,7114,1520,1,1144,0,1370.11
3105,4272,1008,822,0,7603,2382,5873,406,1,1685,0,1375.19
3106,1762,1008,848,0,7363,2480,3336,1645,1,1866,0,707.53
3107,20515,1008,417,0,3819,2379,1255,617,1,924,0,1005.92
3108,20511,1008,417,0,3819,2379,1255,617,1,924,0,879.05
3109,20517,1008,417,0,3819,2379,1255,617,1,924,0,1003.6
3110,20522,1008,417,0,3819,2379,1255,1912,1,924,1,372.55
3111,1449,1008,810,0,7356,2377,1546,1626,1,1833,0,1111.67
3112,9965,1008,417,0,4008,2371,1544,406,1,1685,0,1109.0
3113,9966,1008,417,0,4008,2371,1544,406,1,1685,0,979.33
3114,9943,1008,417,0,4008,2371,1544,1912,1,1685,0,1002.57
3115,15797,1008,806,0,7348,2136,4538,1912,1,150,0,1004.89
3116,15806,1008,806,0,7348,2136,4538,406,1,150,0,991.06
3117,6208,1008,822,0,4280,2479,1869,406,1,363,0,1650.9
3118,23884,1008,417,0,3813,2484,1249,406,1,150,0,1272.97
3119,23883,1008,417,0,3813,2484,1249,406,1,150,0,1081.45
3120,2604,1008,848,0,4149,2457,1741,406,1,150,0,700.32
3121,22217,1008,848,0,8226,1002,6562,516,1,685,0,2095.13
3122,3287,1008,810,0,8227,2373,6556,1570,1,1006,0,793.99
3123,3302,1008,810,0,8227,2373,6556,710,1,1006,0,808.48
3124,3286,1008,810,0,8227,2373,6556,1912,1,1006,0,734.83
3125,6741,1008,417,0,4007,2370,1543,406,1,1685,0,1228.67
3126,1902,1008,822,0,8230,2372,6559,1570,1,1007,0,997.57
3127,11640,1008,417,0,4006,2381,1541,406,1,1685,0,879.86
3128,11653,1008,417,0,4006,2381,1541,1423,1,1685,0,978.26
3129,1888,1008,822,0,8230,2372,6559,710,1,1007,0,1147.75
3130,11659,1008,417,0,4006,2381,1541,406,1,1685,0,893.77
3131,11648,1008,417,0,4006,2381,1541,406,1,1685,0,985.67
3132,24137,1008,810,0,7358,2438,3987,589,1,1171,0,271.29
3133,9862,1008,848,0,7361,2476,7238,1395,1,1660,0,208.18
3134,8490,1008,822,0,7479,2439,5745,406,1,150,0,865.54
3135,10513,1008,848,0,7352,2365,3229,1103,1,1351,0,1005.8
3136,7939,1008,822,0,8604,915,7114,1520,1,1144,0,1268.49
3137,7934,1008,822,0,8604,915,7114,1520,1,1144,0,1405.68
3138,7952,1008,822,0,8604,915,7114,817,1,1144,0,1278.47
3139,9952,1008,417,0,4008,2371,1544,1423,1,1685,0,1012.99
3140,6205,1008,822,0,4280,2479,1869,406,1,363,0,1759.89
3141,15807,1008,806,0,7348,2136,4538,406,1,150,0,898.63
3142,4978,1008,822,0,8228,2363,6558,710,1,994,0,1878.53
3143,4971,1008,822,0,8228,2363,6558,710,1,994,0,1812.89
3144,2605,1008,848,0,4149,2457,1741,406,1,150,0,788.41
3145,2610,1008,848,0,4149,2457,1741,406,1,150,0,678.41
3146,9804,1008,810,0,7702,2380,6012,710,1,995,0,746.22
3147,361,1008,822,0,8256,2396,6601,406,1,150,0,1851.06
3148,6721,1008,417,0,4007,2370,1543,406,1,1685,0,1152.67
3149,6729,1008,417,0,4007,2370,1543,1423,1,1685,0,1183.55
3150,6722,1008,417,0,4007,2370,1543,406,1,1685,0,1182.53
3151,14849,1008,822,0,7353,2366,6560,523,1,719,0,1070.58
3152,11655,1008,417,0,4006,2381,1541,406,1,1685,0,868.96
3153,1878,1008,822,0,8230,2372,6559,710,1,1007,0,1094.36
3154,1865,1008,822,0,8230,2372,6559,710,1,1007,0,1080.71
3155,1900,1008,822,0,8230,2372,6559,710,1,1007,0,1042.66
3156,24138,1008,810,0,7358,2438,3987,829,1,1171,0,286.85
3157,23124,1008,417,0,7673,2442,5980,1570,1,1808,0,536.43
3158,23132,1008,417,0,7673,2442,5980,1570,1,1808,0,509.04
3159,8839,1008,822,0,7359,2440,5879,591,1,363,0,576.62
3160,8851,1008,822,0,7359,2440,5879,591,1,363,0,564.8
3161,8488,1008,822,0,7479,2439,5745,406,1,150,0,887.15
3162,14560,1008,810,0,5902,2443,3988,406,1,150,0,285.8
3163,12856,1008,822,0,7364,2481,6616,406,1,642,0,1337.01
3164,24457,1008,822,0,8738,2483,7284,1912,1,1126,1,684.14
3165,3668,1008,810,0,4009,2376,1545,1626,1,1833,0,1178.37
3166,3662,1008,810,0,4009,2376,1545,1626,1,1833,0,1051.04
3167,7915,1008,822,0,8604,915,7114,817,1,1144,0,1522.69
3168,7953,1008,822,0,8604,915,7114,817,1,1144,0,1452.72
3169,1494,1008,810,0,7701,2375,6011,1626,1,1833,0,828.06
3170,1496,1008,810,0,7701,2375,6011,1626,1,1833,0,902.73
3171,1492,1008,810,0,7701,2375,6011,1626,1,1833,0,928.13
3172,4279,1008,822,0,7603,2382,5873,1423,1,1685,0,1415.35
3173,9944,1008,417,0,4008,2371,1544,1423,1,1685,0,1001.82
3174,16969,1008,822,0,7357,2378,6555,1570,1,1808,0,1302.72
3175,10972,1008,806,0,7365,2482,7129,591,1,933,0,1139.4
3176,10975,1008,806,0,7365,2482,7129,591,1,933,0,939.67
3177,13372,1008,806,0,8231,2367,6561,710,1,994,0,1237.49
3178,2599,1008,848,0,4149,2457,1741,1912,1,150,0,703.11
3179,22214,1008,848,0,8226,1002,6562,516,1,685,0,2133.82
3180,22207,1008,848,0,8226,1002,6562,516,1,685,0,1885.77
3181,22213,1008,848,0,8226,1002,6562,516,1,685,0,1790.05
3182,3309,1008,810,0,8227,2373,6556,710,1,1006,0,700.53
3183,9820,1008,810,0,7702,2380,6012,406,1,995,0,706.31
3184,9823,1008,810,0,7702,2380,6012,406,1,995,0,787.16
3185,355,1008,822,0,8256,2396,6601,406,1,150,0,1645.2
3186,366,1008,822,0,8256,2396,6601,1912,1,150,1,770.91
3187,352,1008,822,0,8256,2396,6601,1912,1,150,0,1812.53
3188,3604,1008,848,0,7350,2189,5378,406,1,150,0,700.59
3189,1875,1008,822,0,8230,2372,6559,1570,1,1007,0,1103.82
3190,1880,1008,822,0,8230,2372,6559,794,1,1007,0,997.68
3191,1871,1008,822,0,8230,2372,6559,794,1,1007,0,1101.68
3192,1863,1008,822,0,8230,2372,6559,1912,1,1007,0,1136.93
3193,1884,1008,822,0,8230,2372,6559,794,1,1007,0,1096.18
3194,11649,1008,417,0,4006,2381,1541,406,1,1685,0,1016.63
3195,11442,623,188,1479,5448,6855,3394,1912,10,1309,0,73.13
3196,9040,1111,43,0,7728,510,6056,1912,1,1899,0,85.28
3197,21221,643,236,0,5495,3334,2170,1912,9,1899,1,2998.43
3198,21220,643,236,0,5495,3334,2170,1912,9,1899,1,4304.71
3199,21219,643,236,0,5495,3334,2170,1912,9,1899,1,4789.35
3200,21218,643,236,0,5495,3334,2170,1912,9,1899,0,5460.49
3201,2846,1104,808,0,7679,7518,6004,1912,9,449,0,50.81
3202,2843,1104,808,0,7679,7518,6004,1912,9,449,0,49.88
3203,21217,643,236,0,5495,3334,2170,1912,9,1899,0,6189.67
3204,2844,1104,808,0,7679,7518,6004,1912,9,449,0,42.32
3205,4710,173,816,0,3826,6237,1280,1912,9,1929,0,82.68
3206,4708,173,816,0,3826,6237,1280,1912,9,1929,0,76.91
3207,4707,173,816,0,3826,6237,1280,1912,9,1929,0,68.71
3208,4711,173,816,0,3826,6237,1280,1912,9,1929,0,78.53
3209,4706,173,816,0,3826,6237,1280,1912,9,1929,0,73.37
3210,2845,1104,808,0,7679,7518,6004,1912,9,449,0,46.66
3211,4709,173,816,0,3826,6237,1280,1912,9,1929,0,78.43
3212,2842,1104,808,0,7679,7518,6004,1912,9,449,0,45.8
3213,4705,173,816,0,3826,6237,1280,1912,9,1929,0,67.34
3214,15999,18,885,0,3472,4783,816,1912,9,718,0,227.45
3215,4713,173,816,0,3826,6237,1280,1912,9,1929,0,84.04
3216,15997,18,885,0,3472,4783,816,1912,9,718,0,269.47
3217,4712,173,816,0,3826,6237,1280,1912,9,1929,0,73.71
3218,15995,18,885,0,3472,4783,816,1912,9,718,0,193.63
3219,13860,724,157,0,5728,348,3721,1912,9,1914,0,137.17
3220,18920,896,426,0,6541,2428,4994,1912,9,1899,0,127.91
3221,4143,35,522,0,3292,5147,514,1912,1,1899,1,121.34
3222,20919,1038,30,0,7558,5092,5826,1912,1,1899,1,27.56
3223,15993,18,885,0,3472,4783,816,1912,9,718,0,160.62
3224,2396,1022,513,3840,7469,5546,5740,496,9,410,0,41.5
3225,13859,724,157,0,5728,348,3721,1912,9,1914,0,152.6
3226,20918,1038,30,0,7558,5092,5826,1912,1,1899,1,40.77
3227,9280,1281,610,0,8700,3888,7241,1912,9,187,0,75.85
3228,15994,18,885,0,3472,4783,816,1912,9,718,0,161.66
3229,15998,18,885,0,3472,4783,816,1912,9,718,0,160.86
3230,15996,18,885,0,3472,4783,816,1912,9,718,0,189.49
3231,2393,1022,513,3840,7469,5546,5740,378,9,410,0,48.63
3232,2395,1022,513,3840,7469,5546,5740,378,9,410,0,49.78
3233,23791,815,45,6257,5963,913,5875,1912,10,1899,0,2.78
3234,20917,1038,30,0,7558,5092,5826,1912,1,1899,0,58.31
3235,4142,35,522,0,3292,5147,514,1912,1,1899,0,182.01
3236,15781,684,679,5477,215,3882,3625,1912,10,1965,0,38.5
3237,13861,724,157,0,5728,348,3721,1912,9,1914,0,138.94
3238,13862,724,157,0,5728,348,3721,1912,9,1914,0,149.76
3239,11419,173,182,0,3833,4264,1262,1912,9,1556,0,30.67
3240,19403,1281,610,0,8696,3887,3739,1912,9,1899,0,79.89
3241,2394,1022,513,3840,7469,5546,5740,496,9,410,0,50.83
3242,5371,815,46,6267,5964,4016,2249,1912,10,1899,0,94.02
3243,23790,815,45,6257,5963,913,5875,1912,10,1899,0,15.24
3244,23789,815,45,6257,5963,913,5875,1912,10,1899,0,24.74
3245,6604,173,426,0,3832,5020,1263,1912,9,150,0,258.3
3246,11420,173,182,0,3833,4264,1262,1912,9,1556,0,37.62
3247,5369,815,46,6267,5964,4016,2249,1912,10,1899,0,109.39
3248,5372,815,46,6267,5964,4016,2249,1912,10,1899,0,83.47
3249,5370,815,46,6267,5964,4016,2249,1912,10,1899,0,99.68
3250,14372,1053,157,0,7654,6108,5935,1912,9,1899,0,155.51
3251,1602,537,420,0,5074,3897,2981,1912,9,1899,1,64.47
3252,5047,1054,30,0,7659,4450,5946,1912,9,1899,0,211.89
3253,3000,1313,329,2563,8863,3553,7449,800,9,104,0,53.68
3254,1596,537,420,0,5074,3897,2981,1912,9,1899,1,84.63
3255,1603,537,420,0,5074,3897,2981,1912,9,1899,1,65.13
3256,1595,537,420,0,5074,3897,2981,1912,9,1899,1,161.19
3257,4240,863,822,0,6145,3604,4423,1912,9,967,0,131.34
3258,7825,1266,185,7163,9665,3312,2721,1912,10,2054,0,147.19
3259,5039,1054,30,0,7659,4450,5946,1912,9,1899,0,188.42
3260,13095,1111,43,0,7788,516,6055,1912,9,1899,0,91.42
3261,5040,1054,30,0,7659,4450,5946,1912,9,1899,0,200.8
3262,11210,1111,623,0,7793,940,6102,1912,1,1899,0,81.59
3263,4557,10,119,242,8900,6126,7522,1912,9,150,0,185.05
3264,16950,759,136,84,5852,7249,3920,1502,9,963,0,108.85
3265,11677,349,292,3778,9088,6169,7855,1748,9,746,0,130.43
3266,15972,916,119,96,6748,5822,5296,259,9,150,0,73.02
3267,13701,992,472,6493,9430,7195,8535,1784,9,150,0,103.2
3268,20850,1111,161,6866,7765,2653,8757,406,10,150,0,106.28
3269,24181,1273,241,6587,8713,4730,7252,394,9,74,0,47.26
3270,19695,727,572,6602,5698,4434,8284,1873,9,1616,1,52.76
3271,20398,973,289,3783,6891,4490,5467,1440,9,620,0,65.15
3272,8474,792,508,3993,5883,587,8354,1912,9,1899,0,53.42
3273,8475,792,508,3993,5883,587,8354,1912,9,1899,1,48.58
3274,23078,432,298,2548,4787,1781,2569,1973,9,597,0,55.72
3275,23077,432,298,2548,4787,1781,2569,494,9,597,0,61.74
3276,5375,432,298,2547,4760,1580,2556,424,9,476,0,81.31
3277,5390,432,298,2547,4760,1580,2556,1156,9,476,0,72.96
3278,14085,1032,119,6980,9446,2501,8577,922,9,1899,0,150.23
3279,15066,992,406,3371,6977,7103,8528,1741,9,1913,0,85.74
3280,15075,992,406,3371,6977,7103,8528,1783,9,1913,0,98.73
3281,19741,660,306,2696,5532,5378,3522,604,9,415,0,49.06
3282,19750,660,306,2696,5532,5378,3522,1997,9,415,0,47.56
3283,19746,660,306,2696,5532,5378,3522,614,9,415,0,51.37
3284,23598,992,472,6490,6980,7172,8545,1739,9,1913,0,89.53
3285,24274,660,86,303,5536,5531,3526,1080,9,504,0,82.33
3286,10488,1255,578,6714,8598,7271,7875,551,9,746,0,20.75
3287,20967,566,322,2728,5212,6086,8157,1912,9,1899,0,113.09
3288,17224,176,565,6849,3852,5250,1299,445,9,380,0,42.5
3289,11255,257,391,1809,4133,6617,2680,425,9,356,0,36.85
3290,22884,257,241,6724,4143,3352,1734,406,9,150,0,54.48
3291,13255,344,563,6856,9064,1574,7812,1863,9,1293,0,56.0
3292,17349,973,315,6916,6881,3785,8518,1912,9,1899,0,59.22
3293,21916,176,391,1847,3857,5234,1292,407,9,655,0,40.63
3294,21772,730,112,282,5712,5324,3760,569,9,851,0,231.79
3295,24367,176,241,6716,3866,5224,1303,437,9,339,0,46.6
3296,23288,973,142,301,6950,4093,5454,479,9,150,0,107.1
3297,23287,973,142,301,6950,4093,5454,478,9,150,0,110.83
3298,19128,992,143,161,9431,7196,8536,1856,9,150,0,116.2
3299,16264,265,55,87,4170,5991,1766,597,9,365,0,90.47
3300,23952,58,124,245,3366,488,676,634,9,1575,0,104.34
3301,14826,992,407,1780,6976,7102,8530,1883,9,921,0,87.62
3302,10359,350,261,6715,4426,5136,3618,2030,9,323,0,48.45
3303,19994,415,450,1719,4688,4404,7995,1888,9,275,0,67.6
3304,18598,399,282,3821,9140,1593,7966,1870,9,1778,0,104.38
3305,13547,21,372,6860,8908,5133,7533,1791,9,947,0,65.38
3306,12095,399,282,3382,9152,830,7984,1798,9,150,0,72.53
3307,16161,759,465,3386,5849,7392,3926,767,9,394,0,59.13
3308,122,399,295,3422,4619,1185,7971,1814,9,1913,0,72.88
